source_precinct_id,source_county,source_precinct,source_precinct_aliases,source_population,target_vtd,share,method
CLINTON - W4P2,Clinton,W4P2,Clintono ward 4 precinct 2|CL42|Clinton W4p2|CHURCH OF THE OPEN DOOR,3371.000343,19045045026,0.014729209356,population_weighted_block_intersection
CLINTON - W4P2,Clinton,W4P2,Clintono ward 4 precinct 2|CL42|Clinton W4p2|CHURCH OF THE OPEN DOOR,3371.000343,19045045028,0.038951625961,population_weighted_block_intersection
CLINTON - W4P2,Clinton,W4P2,Clintono ward 4 precinct 2|CL42|Clinton W4p2|CHURCH OF THE OPEN DOOR,3371.000343,19045045029,0.945774504544,population_weighted_block_intersection
CLINTON - BBRD,Clinton,BBRD,BrookfieldBloomfieldDelmar|Bloomfield Brookfield Delmar|GROSSMAN HALL,1255.999984,19045045002,0.331210199661,population_weighted_block_intersection
CLINTON - BBRD,Clinton,BBRD,BrookfieldBloomfieldDelmar|Bloomfield Brookfield Delmar|GROSSMAN HALL,1255.999984,19045045003,0.665294063095,population_weighted_block_intersection
CLINTON - BBRD,Clinton,BBRD,BrookfieldBloomfieldDelmar|Bloomfield Brookfield Delmar|GROSSMAN HALL,1255.999984,19045045004,0.003495737244,population_weighted_block_intersection
CLINTON - CLINT3,Clinton,CLINT3,Clinton-CamancheEden|EDCM|Eden Camanche Twp|LOW MOOR COMMUNITY CENTER 2,643.000095,19045045009,0.000000471195,population_weighted_block_intersection
CLINTON - CLINT3,Clinton,CLINT3,Clinton-CamancheEden|EDCM|Eden Camanche Twp|LOW MOOR COMMUNITY CENTER 2,643.000095,19045045019,0.728457732669,population_weighted_block_intersection
CLINTON - CLINT3,Clinton,CLINT3,Clinton-CamancheEden|EDCM|Eden Camanche Twp|LOW MOOR COMMUNITY CENTER 2,643.000095,19045045020,0.002136797288,population_weighted_block_intersection
CLINTON - CLINT3,Clinton,CLINT3,Clinton-CamancheEden|EDCM|Eden Camanche Twp|LOW MOOR COMMUNITY CENTER 2,643.000095,19045045021,0.140555801473,population_weighted_block_intersection
CLINTON - CLINT3,Clinton,CLINT3,Clinton-CamancheEden|EDCM|Eden Camanche Twp|LOW MOOR COMMUNITY CENTER 2,643.000095,19045045023,0.001195829518,population_weighted_block_intersection
CLINTON - CLINT3,Clinton,CLINT3,Clinton-CamancheEden|EDCM|Eden Camanche Twp|LOW MOOR COMMUNITY CENTER 2,643.000095,19045045030,0.127653367857,population_weighted_block_intersection
CLINTON - CLINT5,Clinton,CLINT5,Clinton-Dewitt|DEWT|Dewitt Twp|FIRST CONGREGATIONAL UCC,1260.000111,19045045010,0.000000152335,population_weighted_block_intersection
CLINTON - CLINT5,Clinton,CLINT5,Clinton-Dewitt|DEWT|Dewitt Twp|FIRST CONGREGATIONAL UCC,1260.000111,19045045011,0.000000049687,population_weighted_block_intersection
CLINTON - CLINT5,Clinton,CLINT5,Clinton-Dewitt|DEWT|Dewitt Twp|FIRST CONGREGATIONAL UCC,1260.000111,19045045016,0.000000025577,population_weighted_block_intersection
CLINTON - CLINT5,Clinton,CLINT5,Clinton-Dewitt|DEWT|Dewitt Twp|FIRST CONGREGATIONAL UCC,1260.000111,19045045017,0.992037287470,population_weighted_block_intersection
CLINTON - CLINT5,Clinton,CLINT5,Clinton-Dewitt|DEWT|Dewitt Twp|FIRST CONGREGATIONAL UCC,1260.000111,19045045018,0.007962409884,population_weighted_block_intersection
CLINTON - CLINT5,Clinton,CLINT5,Clinton-Dewitt|DEWT|Dewitt Twp|FIRST CONGREGATIONAL UCC,1260.000111,19045045019,0.000000075046,population_weighted_block_intersection
CLINTON - CLINT6,Clinton,CLINT6,Clinton-GrantOliveCalamus|OGCA|Olive Grant Calamus|CALCO,1083.000087,19045045002,0.000000008904,population_weighted_block_intersection
CLINTON - CLINT6,Clinton,CLINT6,Clinton-GrantOliveCalamus|OGCA|Olive Grant Calamus|CALCO,1083.000087,19045045012,0.243767286009,population_weighted_block_intersection
CLINTON - CLINT6,Clinton,CLINT6,Clinton-GrantOliveCalamus|OGCA|Olive Grant Calamus|CALCO,1083.000087,19045045014,0.000000009135,population_weighted_block_intersection
CLINTON - CLINT6,Clinton,CLINT6,Clinton-GrantOliveCalamus|OGCA|Olive Grant Calamus|CALCO,1083.000087,19045045015,0.756232617301,population_weighted_block_intersection
CLINTON - CLINT6,Clinton,CLINT6,Clinton-GrantOliveCalamus|OGCA|Olive Grant Calamus|CALCO,1083.000087,19163163002,0.000000078652,population_weighted_block_intersection
CLINTON - CLINT8,Clinton,CLINT8,Clinton-Liberty/Toronto|LBTO|Liberty Toronto|TORONTO FIRE STATION,331.999945,19031031005,0.000000000006,population_weighted_block_intersection
CLINTON - CLINT8,Clinton,CLINT8,Clinton-Liberty/Toronto|LBTO|Liberty Toronto|TORONTO FIRE STATION,331.999945,19045045013,0.999999999993,population_weighted_block_intersection
CLINTON - CLINT10,Clinton,CLINT10,Clinton-Orange/Ground Mound|ORGM|Orange Grand Mound|GRAND MOUND COMM CENTER,1177.000000,19045045015,0.000000019100,population_weighted_block_intersection
CLINTON - CLINT10,Clinton,CLINT10,Clinton-Orange/Ground Mound|ORGM|Orange Grand Mound|GRAND MOUND COMM CENTER,1177.000000,19045045016,0.999999408652,population_weighted_block_intersection
CLINTON - CLINT10,Clinton,CLINT10,Clinton-Orange/Ground Mound|ORGM|Orange Grand Mound|GRAND MOUND COMM CENTER,1177.000000,19045045017,0.000000572248,population_weighted_block_intersection
CLINTON - CLINT11,Clinton,CLINT11,Clinton-Sharon/Lost Nation|SHLN|Sharon Lost Nation|SACRED HEART PARISH HALL,700.999968,19045045001,0.999999989191,population_weighted_block_intersection
CLINTON - CLINT11,Clinton,CLINT11,Clinton-Sharon/Lost Nation|SHLN|Sharon Lost Nation|SACRED HEART PARISH HALL,700.999968,19045045002,0.000000008331,population_weighted_block_intersection
CLINTON - CLINT11,Clinton,CLINT11,Clinton-Sharon/Lost Nation|SHLN|Sharon Lost Nation|SACRED HEART PARISH HALL,700.999968,19097097025,0.000000002478,population_weighted_block_intersection
CLINTON - CLINT12,Clinton,CLINT12,Clinton-Spring Rock/Wheatland|SRWH|Spring Rock Wheatland|WHEATLAND CITY HALL,1182.000042,19031031006,0.000000035687,population_weighted_block_intersection
CLINTON - CLINT12,Clinton,CLINT12,Clinton-Spring Rock/Wheatland|SRWH|Spring Rock Wheatland|WHEATLAND CITY HALL,1182.000042,19031031007,0.000000000102,population_weighted_block_intersection
CLINTON - CLINT12,Clinton,CLINT12,Clinton-Spring Rock/Wheatland|SRWH|Spring Rock Wheatland|WHEATLAND CITY HALL,1182.000042,19045045014,0.999999964211,population_weighted_block_intersection
CLINTON - CLINT13,Clinton,CLINT13,Clinton-Washington/Welton/Welton|WWAW|Welton Washington Welton|WELTON FIRE STATION,878.999935,19045045010,0.393629150304,population_weighted_block_intersection
CLINTON - CLINT13,Clinton,CLINT13,Clinton-Washington/Welton/Welton|WWAW|Welton Washington Welton|WELTON FIRE STATION,878.999935,19045045011,0.606370849695,population_weighted_block_intersection
CLINTON - CAMANCHE1,Clinton,CAMANCHE1,Camanche 1|CAM1|CHURCH OF THE VISITATION 1,2246.992806,19045045019,0.000010160671,population_weighted_block_intersection
CLINTON - CAMANCHE1,Clinton,CAMANCHE1,Camanche 1|CAM1|CHURCH OF THE VISITATION 1,2246.992806,19045045021,0.522412344863,population_weighted_block_intersection
CLINTON - CAMANCHE1,Clinton,CAMANCHE1,Camanche 1|CAM1|CHURCH OF THE VISITATION 1,2246.992806,19045045023,0.003120413843,population_weighted_block_intersection
CLINTON - CAMANCHE1,Clinton,CAMANCHE1,Camanche 1|CAM1|CHURCH OF THE VISITATION 1,2246.992806,19045045030,0.474457080623,population_weighted_block_intersection
CLINTON - CAMANCHE2,Clinton,CAMANCHE2,Camanche 2|CAM2|CHURCH OF THE VISITATION,2196.007035,19045045019,0.000010160671,population_weighted_block_intersection
CLINTON - CAMANCHE2,Clinton,CAMANCHE2,Camanche 2|CAM2|CHURCH OF THE VISITATION,2196.007035,19045045021,0.522412344863,population_weighted_block_intersection
CLINTON - CAMANCHE2,Clinton,CAMANCHE2,Camanche 2|CAM2|CHURCH OF THE VISITATION,2196.007035,19045045023,0.003120413843,population_weighted_block_intersection
CLINTON - CAMANCHE2,Clinton,CAMANCHE2,Camanche 2|CAM2|CHURCH OF THE VISITATION,2196.007035,19045045030,0.474457080623,population_weighted_block_intersection
CLINTON - DEWITT1,Clinton,DEWITT1,DeWitt 1|DEW1|Dewitt 1|DEWITT COMMUNITY CENTER,2643.997504,19045045017,0.024462264036,population_weighted_block_intersection
CLINTON - DEWITT1,Clinton,DEWITT1,DeWitt 1|DEW1|Dewitt 1|DEWITT COMMUNITY CENTER,2643.997504,19045045018,0.975537735964,population_weighted_block_intersection
WORTH - WORTH2-1,Worth,WORTH2-1,Worth 2-1|W21|Joice Bristol Silver Lake|JOICE COMMUNITY CENTER,681.999996,19195195001,0.309384160569,population_weighted_block_intersection
WORTH - WORTH2-1,Worth,WORTH2-1,Worth 2-1|W21|Joice Bristol Silver Lake|JOICE COMMUNITY CENTER,681.999996,19195195010,0.690615839430,population_weighted_block_intersection
WORTH - WORTH2-2,Worth,WORTH2-2,Worth 2-2|W22|Kensett Brookfield|KENSETT CITY HALL,708.000000,19195195003,0.000000036616,population_weighted_block_intersection
WORTH - WORTH2-2,Worth,WORTH2-2,Worth 2-2|W22|Kensett Brookfield|KENSETT CITY HALL,708.000000,19195195004,0.000000013319,population_weighted_block_intersection
WORTH - WORTH2-2,Worth,WORTH2-2,Worth 2-2|W22|Kensett Brookfield|KENSETT CITY HALL,708.000000,19195195007,0.668079035362,population_weighted_block_intersection
WORTH - WORTH2-2,Worth,WORTH2-2,Worth 2-2|W22|Kensett Brookfield|KENSETT CITY HALL,708.000000,19195195009,0.331920809702,population_weighted_block_intersection
WORTH - WORTH2-2,Worth,WORTH2-2,Worth 2-2|W22|Kensett Brookfield|KENSETT CITY HALL,708.000000,19195195010,0.000000081517,population_weighted_block_intersection
WORTH - WORTH2-2,Worth,WORTH2-2,Worth 2-2|W22|Kensett Brookfield|KENSETT CITY HALL,708.000000,19195195013,0.000000012734,population_weighted_block_intersection
WORTH - WORTH2-2,Worth,WORTH2-2,Worth 2-2|W22|Kensett Brookfield|KENSETT CITY HALL,708.000000,19195195015,0.000000010749,population_weighted_block_intersection
WORTH - WORTH2-3,Worth,WORTH2-3,Worth 2-3|W23|Hanlontown Danville|HANLONTOWN COMMUNITY CENTER,458.999983,19195195009,0.000000166388,population_weighted_block_intersection
WORTH - WORTH2-3,Worth,WORTH2-3,Worth 2-3|W23|Hanlontown Danville|HANLONTOWN COMMUNITY CENTER,458.999983,19195195013,0.509522157363,population_weighted_block_intersection
WORTH - WORTH2-3,Worth,WORTH2-3,Worth 2-3|W23|Hanlontown Danville|HANLONTOWN COMMUNITY CENTER,458.999983,19195195014,0.490477664461,population_weighted_block_intersection
WORTH - WORTH2-3,Worth,WORTH2-3,Worth 2-3|W23|Hanlontown Danville|HANLONTOWN COMMUNITY CENTER,458.999983,19195195015,0.000000011788,population_weighted_block_intersection
WORTH - WORTH2-4,Worth,WORTH2-4,Worth 2-4|W24,695.999039,19195195011,0.469181799662,population_weighted_block_intersection
WORTH - WORTH2-4,Worth,WORTH2-4,Worth 2-4|W24,695.999039,19195195012,0.530818200337,population_weighted_block_intersection
WORTH - WORTH3-1,Worth,WORTH3-1,Worth 3-1|W31|Northwood Deer Creek Grove Hartland|NORTHWOOD FIRE STATION,2526.999998,19195195002,0.103680252537,population_weighted_block_intersection
WORTH - WORTH3-1,Worth,WORTH3-1,Worth 3-1|W31|Northwood Deer Creek Grove Hartland|NORTHWOOD FIRE STATION,2526.999998,19195195003,0.082898780921,population_weighted_block_intersection
WORTH - WORTH3-1,Worth,WORTH3-1,Worth 3-1|W31|Northwood Deer Creek Grove Hartland|NORTHWOOD FIRE STATION,2526.999998,19195195004,0.787698764647,population_weighted_block_intersection
WORTH - WORTH3-1,Worth,WORTH3-1,Worth 3-1|W31|Northwood Deer Creek Grove Hartland|NORTHWOOD FIRE STATION,2526.999998,19195195005,0.025722200114,population_weighted_block_intersection
WORTH - WORTH3-1,Worth,WORTH3-1,Worth 3-1|W31|Northwood Deer Creek Grove Hartland|NORTHWOOD FIRE STATION,2526.999998,19195195007,0.000000001781,population_weighted_block_intersection
MITCHELL - MITCHELL4,Mitchell,MITCHELL4,Mitchell 4|MT|Rock Mitchell Cedar|MITCHELL CITY HALL,1241.999992,19067067001,0.000000000014,population_weighted_block_intersection
MITCHELL - MITCHELL4,Mitchell,MITCHELL4,Mitchell 4|MT|Rock Mitchell Cedar|MITCHELL CITY HALL,1241.999992,19131131011,0.292270527902,population_weighted_block_intersection
MITCHELL - MITCHELL4,Mitchell,MITCHELL4,Mitchell 4|MT|Rock Mitchell Cedar|MITCHELL CITY HALL,1241.999992,19131131012,0.000000003452,population_weighted_block_intersection
MITCHELL - MITCHELL4,Mitchell,MITCHELL4,Mitchell 4|MT|Rock Mitchell Cedar|MITCHELL CITY HALL,1241.999992,19131131014,0.244766500905,population_weighted_block_intersection
MITCHELL - MITCHELL4,Mitchell,MITCHELL4,Mitchell 4|MT|Rock Mitchell Cedar|MITCHELL CITY HALL,1241.999992,19131131015,0.462961818069,population_weighted_block_intersection
MITCHELL - MITCHELL4,Mitchell,MITCHELL4,Mitchell 4|MT|Rock Mitchell Cedar|MITCHELL CITY HALL,1241.999992,19131131016,0.000000013926,population_weighted_block_intersection
MITCHELL - MITCHELL4,Mitchell,MITCHELL4,Mitchell 4|MT|Rock Mitchell Cedar|MITCHELL CITY HALL,1241.999992,19131131017,0.000001135731,population_weighted_block_intersection
MITCHELL - MITCHELL1,Mitchell,MITCHELL1,Mitchell 1|BO|BO Lib Osage|OSAGE UNITED METHODIST CHURCH,792.999984,19131131003,0.291241298641,population_weighted_block_intersection
MITCHELL - MITCHELL1,Mitchell,MITCHELL1,Mitchell 1|BO|BO Lib Osage|OSAGE UNITED METHODIST CHURCH,792.999984,19131131004,0.000074582951,population_weighted_block_intersection
MITCHELL - MITCHELL1,Mitchell,MITCHELL1,Mitchell 1|BO|BO Lib Osage|OSAGE UNITED METHODIST CHURCH,792.999984,19131131010,0.311458385385,population_weighted_block_intersection
MITCHELL - MITCHELL1,Mitchell,MITCHELL1,Mitchell 1|BO|BO Lib Osage|OSAGE UNITED METHODIST CHURCH,792.999984,19131131015,0.000000039441,population_weighted_block_intersection
MITCHELL - MITCHELL1,Mitchell,MITCHELL1,Mitchell 1|BO|BO Lib Osage|OSAGE UNITED METHODIST CHURCH,792.999984,19131131016,0.343883806971,population_weighted_block_intersection
MITCHELL - MITCHELL1,Mitchell,MITCHELL1,Mitchell 1|BO|BO Lib Osage|OSAGE UNITED METHODIST CHURCH,792.999984,19131131019,0.053341886612,population_weighted_block_intersection
MITCHELL - MITCHELL2,Mitchell,MITCHELL2,Mitchell 2|DG|Douglas East Lincoln|NEW HAVEN CATHOLIC CHURCH,705.000350,19089089010,0.000000000381,population_weighted_block_intersection
MITCHELL - MITCHELL2,Mitchell,MITCHELL2,Mitchell 2|DG|Douglas East Lincoln|NEW HAVEN CATHOLIC CHURCH,705.000350,19131131003,0.000000000001,population_weighted_block_intersection
MITCHELL - MITCHELL2,Mitchell,MITCHELL2,Mitchell 2|DG|Douglas East Lincoln|NEW HAVEN CATHOLIC CHURCH,705.000350,19131131006,0.000000000004,population_weighted_block_intersection
MITCHELL - MITCHELL2,Mitchell,MITCHELL2,Mitchell 2|DG|Douglas East Lincoln|NEW HAVEN CATHOLIC CHURCH,705.000350,19131131007,0.000000486350,population_weighted_block_intersection
MITCHELL - MITCHELL2,Mitchell,MITCHELL2,Mitchell 2|DG|Douglas East Lincoln|NEW HAVEN CATHOLIC CHURCH,705.000350,19131131008,0.000000000006,population_weighted_block_intersection
MITCHELL - MITCHELL2,Mitchell,MITCHELL2,Mitchell 2|DG|Douglas East Lincoln|NEW HAVEN CATHOLIC CHURCH,705.000350,19131131009,0.418034946647,population_weighted_block_intersection
MITCHELL - MITCHELL2,Mitchell,MITCHELL2,Mitchell 2|DG|Douglas East Lincoln|NEW HAVEN CATHOLIC CHURCH,705.000350,19131131010,0.000404571921,population_weighted_block_intersection
MITCHELL - MITCHELL2,Mitchell,MITCHELL2,Mitchell 2|DG|Douglas East Lincoln|NEW HAVEN CATHOLIC CHURCH,705.000350,19131131017,0.356028191870,population_weighted_block_intersection
MITCHELL - MITCHELL2,Mitchell,MITCHELL2,Mitchell 2|DG|Douglas East Lincoln|NEW HAVEN CATHOLIC CHURCH,705.000350,19131131018,0.225531802818,population_weighted_block_intersection
MITCHELL - MITCHELL3,Mitchell,MITCHELL3,Mitchell 3|JK|Jenkins Riceville City|RICEVILLE CITY HALL,1266.999632,19089089009,0.000000000003,population_weighted_block_intersection
MITCHELL - MITCHELL3,Mitchell,MITCHELL3,Mitchell 3|JK|Jenkins Riceville City|RICEVILLE CITY HALL,1266.999632,19131131005,0.198710220343,population_weighted_block_intersection
MITCHELL - MITCHELL3,Mitchell,MITCHELL3,Mitchell 3|JK|Jenkins Riceville City|RICEVILLE CITY HALL,1266.999632,19131131006,0.095676897751,population_weighted_block_intersection
MITCHELL - MITCHELL3,Mitchell,MITCHELL3,Mitchell 3|JK|Jenkins Riceville City|RICEVILLE CITY HALL,1266.999632,19131131007,0.361039000960,population_weighted_block_intersection
MITCHELL - MITCHELL3,Mitchell,MITCHELL3,Mitchell 3|JK|Jenkins Riceville City|RICEVILLE CITY HALL,1266.999632,19131131008,0.344540149830,population_weighted_block_intersection
MITCHELL - MITCHELL3,Mitchell,MITCHELL3,Mitchell 3|JK|Jenkins Riceville City|RICEVILLE CITY HALL,1266.999632,19131131010,0.000033731111,population_weighted_block_intersection
MITCHELL - MITCHELL9,Mitchell,MITCHELL9,Mitchell 9|OT|Otranto Newburg Carpenter City|CARPENTER COMMUNITY CENTER,745.999990,19131131001,0.453083115834,population_weighted_block_intersection
MITCHELL - MITCHELL9,Mitchell,MITCHELL9,Mitchell 9|OT|Otranto Newburg Carpenter City|CARPENTER COMMUNITY CENTER,745.999990,19131131012,0.000000013150,population_weighted_block_intersection
MITCHELL - MITCHELL9,Mitchell,MITCHELL9,Mitchell 9|OT|Otranto Newburg Carpenter City|CARPENTER COMMUNITY CENTER,745.999990,19131131013,0.546916871016,population_weighted_block_intersection
MITCHELL - MITCHELL10,Mitchell,MITCHELL10,Mitchell 10|SA|St Ansgar Union|FIRST LUTHERAN CHURCH,1608.999999,19131131001,0.000000008107,population_weighted_block_intersection
MITCHELL - MITCHELL10,Mitchell,MITCHELL10,Mitchell 10|SA|St Ansgar Union|FIRST LUTHERAN CHURCH,1608.999999,19131131002,0.134244863949,population_weighted_block_intersection
MITCHELL - MITCHELL10,Mitchell,MITCHELL10,Mitchell 10|SA|St Ansgar Union|FIRST LUTHERAN CHURCH,1608.999999,19131131012,0.865755118542,population_weighted_block_intersection
MITCHELL - MITCHELL10,Mitchell,MITCHELL10,Mitchell 10|SA|St Ansgar Union|FIRST LUTHERAN CHURCH,1608.999999,19131131013,0.000000009402,population_weighted_block_intersection
MITCHELL - MITCHELL11,Mitchell,MITCHELL11,Mitchell 11|SV|Stacyville|STACYVILLE LIBRARY,795.000000,19131131001,0.000000002963,population_weighted_block_intersection
MITCHELL - MITCHELL11,Mitchell,MITCHELL11,Mitchell 11|SV|Stacyville|STACYVILLE LIBRARY,795.000000,19131131002,0.049056902400,population_weighted_block_intersection
MITCHELL - MITCHELL11,Mitchell,MITCHELL11,Mitchell 11|SV|Stacyville|STACYVILLE LIBRARY,795.000000,19131131003,0.344894701499,population_weighted_block_intersection
MITCHELL - MITCHELL11,Mitchell,MITCHELL11,Mitchell 11|SV|Stacyville|STACYVILLE LIBRARY,795.000000,19131131004,0.606048393138,population_weighted_block_intersection
MITCHELL - OSAGE1,Mitchell,OSAGE1,Osage 1|OS1|Osage Pct 1|OUR SAVIOR'S LUTHERAN CHURCH,914.000000,19131131015,0.000000099290,population_weighted_block_intersection
MITCHELL - OSAGE1,Mitchell,OSAGE1,Osage 1|OS1|Osage Pct 1|OUR SAVIOR'S LUTHERAN CHURCH,914.000000,19131131016,0.865713820587,population_weighted_block_intersection
MITCHELL - OSAGE1,Mitchell,OSAGE1,Osage 1|OS1|Osage Pct 1|OUR SAVIOR'S LUTHERAN CHURCH,914.000000,19131131019,0.134286080123,population_weighted_block_intersection
MITCHELL - OSAGE2,Mitchell,OSAGE2,Osage 2|OS2|Osage Pct 2|LINCOLN SCHOOL,931.000860,19131131015,0.000000099290,population_weighted_block_intersection
MITCHELL - OSAGE2,Mitchell,OSAGE2,Osage 2|OS2|Osage Pct 2|LINCOLN SCHOOL,931.000860,19131131016,0.865713820587,population_weighted_block_intersection
MITCHELL - OSAGE2,Mitchell,OSAGE2,Osage 2|OS2|Osage Pct 2|LINCOLN SCHOOL,931.000860,19131131019,0.134286080123,population_weighted_block_intersection
MITCHELL - OSAGE3,Mitchell,OSAGE3,Osage 3|OS3|Osage Pct 3|COUNTY SERVICE BUILDING,868.999140,19131131015,0.000000099290,population_weighted_block_intersection
MITCHELL - OSAGE3,Mitchell,OSAGE3,Osage 3|OS3|Osage Pct 3|COUNTY SERVICE BUILDING,868.999140,19131131016,0.865713820587,population_weighted_block_intersection
MITCHELL - OSAGE3,Mitchell,OSAGE3,Osage 3|OS3|Osage Pct 3|COUNTY SERVICE BUILDING,868.999140,19131131019,0.134286080123,population_weighted_block_intersection
MITCHELL - OSAGE4,Mitchell,OSAGE4,Osage 4|OS4|Osage Pct 4|OSAGE CITY HALL,905.000000,19131131015,0.000000099290,population_weighted_block_intersection
MITCHELL - OSAGE4,Mitchell,OSAGE4,Osage 4|OS4|Osage Pct 4|OSAGE CITY HALL,905.000000,19131131016,0.865713820587,population_weighted_block_intersection
MITCHELL - OSAGE4,Mitchell,OSAGE4,Osage 4|OS4|Osage Pct 4|OSAGE CITY HALL,905.000000,19131131019,0.134286080123,population_weighted_block_intersection
WINNESHIEK - WINNESHIEK9,Winneshiek,WINNESHIEK9,Winneshiek 9|09|BLF/BO/FR/LI/MA/OR|RIDGEWAY COMMUNITY CENTER,2541.999991,19191191001,0.086546027008,population_weighted_block_intersection
WINNESHIEK - WINNESHIEK9,Winneshiek,WINNESHIEK9,Winneshiek 9|09|BLF/BO/FR/LI/MA/OR|RIDGEWAY COMMUNITY CENTER,2541.999991,19191191002,0.191581430739,population_weighted_block_intersection
WINNESHIEK - WINNESHIEK9,Winneshiek,WINNESHIEK9,Winneshiek 9|09|BLF/BO/FR/LI/MA/OR|RIDGEWAY COMMUNITY CENTER,2541.999991,19191191007,0.175059423710,population_weighted_block_intersection
WINNESHIEK - WINNESHIEK9,Winneshiek,WINNESHIEK9,Winneshiek 9|09|BLF/BO/FR/LI/MA/OR|RIDGEWAY COMMUNITY CENTER,2541.999991,19191191008,0.113690014882,population_weighted_block_intersection
WINNESHIEK - WINNESHIEK9,Winneshiek,WINNESHIEK9,Winneshiek 9|09|BLF/BO/FR/LI/MA/OR|RIDGEWAY COMMUNITY CENTER,2541.999991,19191191009,0.261605145976,population_weighted_block_intersection
WINNESHIEK - WINNESHIEK9,Winneshiek,WINNESHIEK9,Winneshiek 9|09|BLF/BO/FR/LI/MA/OR|RIDGEWAY COMMUNITY CENTER,2541.999991,19191191010,0.171517957684,population_weighted_block_intersection
ALLAMAKEE - HANOVER,Allamakee,HANOVER,Hanover-Waterloo|PCT 1|WL/HV|ST. MARY'S CHURCH DORCHESTER,458.999999,19005005001,0.579520696621,population_weighted_block_intersection
ALLAMAKEE - HANOVER,Allamakee,HANOVER,Hanover-Waterloo|PCT 1|WL/HV|ST. MARY'S CHURCH DORCHESTER,458.999999,19005005006,0.420479303379,population_weighted_block_intersection
ALLAMAKEE - FRANKLIN,Allamakee,FRANKLIN,Frankling-Post|PCT 3|PO/FK|TURNER HALL,682.000209,19005005013,0.000000011983,population_weighted_block_intersection
ALLAMAKEE - FRANKLIN,Allamakee,FRANKLIN,Frankling-Post|PCT 3|PO/FK|TURNER HALL,682.000209,19005005014,0.000000014195,population_weighted_block_intersection
ALLAMAKEE - FRANKLIN,Allamakee,FRANKLIN,Frankling-Post|PCT 3|PO/FK|TURNER HALL,682.000209,19005005016,0.401251684417,population_weighted_block_intersection
ALLAMAKEE - FRANKLIN,Allamakee,FRANKLIN,Frankling-Post|PCT 3|PO/FK|TURNER HALL,682.000209,19005005017,0.000507683909,population_weighted_block_intersection
ALLAMAKEE - FRANKLIN,Allamakee,FRANKLIN,Frankling-Post|PCT 3|PO/FK|TURNER HALL,682.000209,19005005018,0.598240269641,population_weighted_block_intersection
ALLAMAKEE - FRANKLIN,Allamakee,FRANKLIN,Frankling-Post|PCT 3|PO/FK|TURNER HALL,682.000209,19043043001,0.000000144554,population_weighted_block_intersection
ALLAMAKEE - FRANKLIN,Allamakee,FRANKLIN,Frankling-Post|PCT 3|PO/FK|TURNER HALL,682.000209,19043043002,0.000000000026,population_weighted_block_intersection
ALLAMAKEE - FRANKLIN,Allamakee,FRANKLIN,Frankling-Post|PCT 3|PO/FK|TURNER HALL,682.000209,19043043003,0.000000191275,population_weighted_block_intersection
ALLAMAKEE - POSTVILLE,Allamakee,POSTVILLE,Postville|PCT 4|PV CITY|TURNER HALL CITY,1947.000000,19005005016,0.024120033876,population_weighted_block_intersection
ALLAMAKEE - POSTVILLE,Allamakee,POSTVILLE,Postville|PCT 4|PV CITY|TURNER HALL CITY,1947.000000,19005005017,0.975879966124,population_weighted_block_intersection
ALLAMAKEE - WATERVILLE,Allamakee,WATERVILLE,Waterville-Linton-Paint Creek|PCT 5|PC/LT/WV CITY|WATERVILLE CITY HALL/LIBRARY,849.000000,19005005012,0.640753939572,population_weighted_block_intersection
ALLAMAKEE - WATERVILLE,Allamakee,WATERVILLE,Waterville-Linton-Paint Creek|PCT 5|PC/LT/WV CITY|WATERVILLE CITY HALL/LIBRARY,849.000000,19005005018,0.000000032563,population_weighted_block_intersection
ALLAMAKEE - WATERVILLE,Allamakee,WATERVILLE,Waterville-Linton-Paint Creek|PCT 5|PC/LT/WV CITY|WATERVILLE CITY HALL/LIBRARY,849.000000,19005005019,0.359246027864,population_weighted_block_intersection
ALLAMAKEE - HARPERSFERRY,Allamakee,HARPERSFERRY,Harpers Ferry-Fairview-Taylor|PCT 6|FV/TL/HF CITY|HARPERS FERRY COMMUNITY CENTER,901.999994,19005005010,0.000000035891,population_weighted_block_intersection
ALLAMAKEE - HARPERSFERRY,Allamakee,HARPERSFERRY,Harpers Ferry-Fairview-Taylor|PCT 6|FV/TL/HF CITY|HARPERS FERRY COMMUNITY CENTER,901.999994,19005005011,0.733924580183,population_weighted_block_intersection
ALLAMAKEE - HARPERSFERRY,Allamakee,HARPERSFERRY,Harpers Ferry-Fairview-Taylor|PCT 6|FV/TL/HF CITY|HARPERS FERRY COMMUNITY CENTER,901.999994,19005005019,0.000000007521,population_weighted_block_intersection
ALLAMAKEE - HARPERSFERRY,Allamakee,HARPERSFERRY,Harpers Ferry-Fairview-Taylor|PCT 6|FV/TL/HF CITY|HARPERS FERRY COMMUNITY CENTER,901.999994,19005005020,0.266075376404,population_weighted_block_intersection
ALLAMAKEE - LANSING,Allamakee,LANSING,Lansing-Center-Lafayette-Lansing|PCT 7|LF/CN/LS/LS CITY|KBSB COMMUNITY CENTER,2173.999972,19005005004,0.655013785873,population_weighted_block_intersection
ALLAMAKEE - LANSING,Allamakee,LANSING,Lansing-Center-Lafayette-Lansing|PCT 7|LF/CN/LS/LS CITY|KBSB COMMUNITY CENTER,2173.999972,19005005005,0.000000026605,population_weighted_block_intersection
